montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,status_do_emprestimo,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
12858.0,Curto,13.5%,444.6,1 ano,Alugado,43000.0,Fonte Verificada,Pago,Cartão de Crédito,13.9%,0,523.9318673996336,2,6
4999.0,Curto,6.8%,163.07999999999998,,Próprio,90000.0,Não Verificado,Pago,Outro,1.9%,0,492.063634849242,1,8
4910.0,Curto,12.9%,172.66,menos de 1 ano,Empréstimo,89000.0,Não Verificado,Pago,Consolidação de Dívida,22.4%,0,350.99700149925036,0,12
14983.0,Longo,19.9%,405.03000000000003,2 anos,Empréstimo,60000.0,Não Verificado,Não Pago,Cartão de Crédito,18.1%,0,414.06463434949194,0,1
9565.0,Longo,13.7%,230.49,9 anos,Alugado,58000.0,Fonte Verificada,Pago,Compra Importante,8.4%,0,512.9313676495085,1,9
14521.0,Curto,9.2%,470.01,1 ano,Empréstimo,82120.0,Verificado,Pago,Consolidação de Dívida,14.8%,1,524.5385640513077,1,11
6998.0,Curto,14.0%,246.79000000000002,,Alugado,45000.0,Não Verificado,Não Pago,Consolidação de Dívida,19.7%,0,378.06513409961684,2,2
1964.0,Curto,7.7%,69.75,menos de 1 ano,Alugado,20000.0,Não Verificado,Pago,Consolidação de Dívida,4.5%,0,468.39930034982507,2,6
7101.0,Longo,13.6%,162.66,3 anos,Alugado,52000.0,Verificado,Não Pago,Outro,16.3%,1,511.53156754955853,1,3
9285.0,Longo,6.5%,185.37,2 anos,Alugado,53000.0,Não Verificado,Pago,Consolidação de Dívida,15.4%,0,461.59820089955025,2,11
7458.0,Curto,11.1%,249.39,5 anos,Empréstimo,46000.0,Fonte Verificada,Pago,Outro,22.0%,0,260.1317674496085,1,4
5094.0,Curto,15.2%,180.26999999999998,menos de 1 ano,Alugado,82000.0,Verificado,Pago,Outro,14.2%,2,408.53056804930867,3,6
5991.0,Curto,18.1%,221.29,menos de 1 ano,Alugado,21600.0,Não Verificado,Pago,Energia Renovável,5.7%,0,311.50591370981175,1,1
5881.0,Curto,8.9%,191.14000000000001,2 anos,Empréstimo,54000.0,Não Verificado,Pago,Cartão de Crédito,4.0%,0,527.6648342495419,0,1
5084.0,Curto,7.5%,158.69,mais de 10 anos,Empréstimo,78796.0,Não Verificado,Pago,Carro,10.2%,1,355.31707479593535,4,7
13114.0,Curto,9.2%,422.09000000000003,9 anos,Empréstimo,66000.0,Verificado,Não Pago,Cartão de Crédito,17.1%,0,515.464434449442,1,1
2863.0,Curto,15.6%,113.38,6 anos,Alugado,38800.0,Fonte Verificada,Pago,Consolidação de Dívida,13.3%,0,479.6520073296685,2,1
17895.0,Curto,8.5%,575.15,menos de 1 ano,Alugado,52000.0,Fonte Verificada,Pago,Consolidação de Dívida,15.0%,0,371.53156754955853,0,8
12818.0,Longo,18.6%,330.42,7 anos,Alugado,44712.0,Verificado,Não Pago,Consolidação de Dívida,16.8%,0,401.04594369481924,0,12
6928.0,Curto,9.6%,228.57999999999998,mais de 10 anos,Empréstimo,95100.0,Verificado,Não Pago,Carro,17.7%,0,521.4034649341995,2,5
7692.0,Curto,10.7%,254.92000000000002,2 anos,Empréstimo,99000.0,Não Verificado,Pago,Consolidação de Dívida,11.7%,2,397.6633349991671,2,6
2012.0,Longo,15.6%,50.6,3 anos,Alugado,11996.0,Verificado,Pago,Outro,21.0%,0,308.86596701649177,0,5
14959.0,Longo,17.4%,380.14,5 anos,Empréstimo,64657.0,Verificado,Pago,Consolidação de Dívida,19.0%,0,340.37494586040316,6,1
9396.0,Curto,16.3%,338.61,2 anos,Alugado,51000.0,Não Verificado,Pago,Casamento,1.5%,0,328.46493419956687,1,6
7856.0,Curto,6.9%,248.04,mais de 10 anos,Empréstimo,52000.0,Fonte Verificada,Pago,Outro,7.7%,0,334.53156754955853,2,5
6132.0,Curto,12.0%,204.54,8 anos,Empréstimo,50000.0,Fonte Verificada,Pago,Consolidação de Dívida,19.2%,0,424.3983008495752,2,6
18124.0,Curto,10.2%,586.1099999999999,mais de 10 anos,Empréstimo,63000.0,Não Verificado,Não Pago,Cartão de Crédito,6.8%,0,509.2645343994669,4,1
15124.0,Longo,21.0%,413.9,6 anos,Empréstimo,58000.0,Verificado,Pago,Melhoria da Casa,22.6%,0,260.93136764950856,1,4
12613.0,Curto,8.9%,404.73,menos de 1 ano,Alugado,72000.0,Não Verificado,Pago,Consolidação de Dívida,13.6%,0,272.864234549392,0,6
18123.0,Longo,10.6%,390.03999999999996,mais de 10 anos,Empréstimo,92000.0,Verificado,Não Pago,Consolidação de Dívida,14.0%,0,271.1969015492254,0,12
19705.0,Longo,18.6%,507.05,mais de 10 anos,Alugado,35000.0,Verificado,Pago,Consolidação de Dívida,19.8%,0,327.39880059970017,0,6
1307.0,Curto,14.7%,41.8,mais de 10 anos,Empréstimo,65500.0,Não Verificado,Pago,Outro,19.0%,0,532.4311177744462,2,3
28958.0,Longo,20.3%,778.2900000000001,mais de 10 anos,Alugado,73000.0,Verificado,Não Pago,Consolidação de Dívida,20.2%,0,480.93086789938366,0,9
7269.0,Curto,19.0%,270.37,5 anos,Alugado,37000.0,Não Verificado,Não Pago,Consolidação de Dívida,16.7%,0,306.5320672996835,0,3
2479.0,Curto,7.3%,82.92,3 anos,Alugado,148000.0,Não Verificado,Não Pago,Consolidação de Dívida,15.9%,0,384.928369148759,1,1
17967.0,Longo,16.3%,444.64,1 ano,Alugado,55000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,23.3%,0,381.7314675995336,0,10
14878.0,Curto,9.8%,484.93,7 anos,Empréstimo,68000.0,Não Verificado,Não Pago,Casa,11.3%,0,282.5977011494253,1,5
23071.0,Curto,12.2%,773.61,2 anos,Alugado,76000.0,Verificado,Não Pago,Cartão de Crédito,8.6%,0,383.13076794935864,6,7
14901.0,Curto,16.0%,532.0999999999999,mais de 10 anos,Próprio,75000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,7.7%,0,384.064134599367,0,7
18402.0,Curto,11.0%,605.6999999999999,5 anos,Empréstimo,73900.0,Fonte Verificada,Não Pago,Melhoria da Casa,13.0%,1,532.9908379143761,0,6
24904.0,Longo,18.6%,648.14,menos de 1 ano,Alugado,59000.0,Verificado,Pago,Consolidação de Dívida,21.1%,3,335.9980009995003,0,9
14002.0,Longo,20.6%,376.28,mais de 10 anos,Próprio,42000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,8.2%,0,259.86523404964186,0,8
5024.0,Curto,8.7%,163.04,mais de 10 anos,Alugado,51000.0,Não Verificado,Pago,Compra Importante,0.4%,1,456.46493419956687,3,4
4947.0,Curto,15.0%,175.94,mais de 10 anos,Alugado,28796.8,Não Verificado,Pago,Consolidação de Dívida,14.7%,0,351.9854606030318,7,12
29933.0,Longo,18.2%,766.75,mais de 10 anos,Empréstimo,66000.0,Verificado,Pago,Cartão de Crédito,8.9%,0,545.464434449442,0,5
1036.0,Curto,14.0%,40.74,4 anos,Alugado,60000.0,Fonte Verificada,Não Pago,Férias,2.6%,0,489.06463434949194,2,2
3540.0,Curto,9.6%,123.94,,Alugado,15000.0,Fonte Verificada,Não Pago,Médica,7.0%,0,535.0661335998668,4,12
14758.0,Longo,13.0%,345.09000000000003,mais de 10 anos,Empréstimo,73000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,11.9%,0,384.93086789938366,10,6
2141.0,Curto,10.6%,74.45,4 anos,Alugado,36000.0,Fonte Verificada,Pago,Mudança,16.1%,0,402.4654339496918,10,4
7128.0,Curto,11.5%,236.19,mais de 10 anos,Próprio,66000.0,Não Verificado,Pago,Consolidação de Dívida,9.6%,0,403.46443444944197,1,2
1410.0,Curto,12.2%,55.29,3 anos,Alugado,43980.0,Não Verificado,Não Pago,Outro,15.3%,0,450.99716808262536,1,12
6133.0,Curto,11.9%,202.85,mais de 10 anos,Empréstimo,90000.0,Verificado,Pago,Médica,7.9%,0,363.063634849242,1,7
15140.0,Curto,8.5%,477.26,3 anos,Alugado,69000.0,Fonte Verificada,Pago,Consolidação de Dívida,18.1%,0,326.66433449941695,2,5
20031.0,Curto,13.2%,681.1,9 anos,Empréstimo,86000.0,Verificado,Pago,Consolidação de Dívida,16.6%,0,302.7971014492754,0,11
5596.0,Curto,11.5%,186.6,3 anos,Alugado,46000.0,Não Verificado,Pago,Consolidação de Dívida,12.8%,0,484.1317674496085,1,12
7707.0,Curto,12.2%,263.82,7 anos,Empréstimo,40700.0,Não Verificado,Não Pago,Cartão de Crédito,17.8%,0,514.7786106946527,1,10
9035.0,Curto,6.6%,285.53999999999996,3 anos,Empréstimo,45000.0,Não Verificado,Pago,Consolidação de Dívida,22.1%,0,383.06513409961684,0,7
5747.0,Curto,6.6%,182.57,mais de 10 anos,Empréstimo,21000.0,Não Verificado,Não Pago,Consolidação de Dívida,19.4%,0,343.46593369981673,1,6
35129.0,Longo,15.2%,846.42,mais de 10 anos,Empréstimo,148000.0,Fonte Verificada,Pago,Consolidação de Dívida,6.7%,0,418.928369148759,3,12
5581.0,Curto,9.3%,177.07000000000002,menos de 1 ano,Alugado,23000.0,Não Verificado,Pago,Cartão de Crédito,16.2%,0,355.5992003998001,1,9
6081.0,Curto,13.5%,215.17,2 anos,Empréstimo,35000.0,Fonte Verificada,Pago,Consolidação de Dívida,8.8%,0,424.39880059970017,6,8
16018.0,Curto,14.7%,562.1700000000001,4 anos,Empréstimo,48000.0,Verificado,Não Pago,Pequena Empresa,18.5%,1,496.2650341495919,2,5
6259.0,Curto,7.7%,198.84,menos de 1 ano,Alugado,74400.0,Não Verificado,Pago,Carro,12.9%,0,461.02415458937196,1,6
3774.0,Longo,13.8%,90.78,5 anos,Empréstimo,44000.0,Não Verificado,Não Pago,Carro,20.2%,0,281.9985007496252,1,8
14077.0,Curto,14.3%,489.76000000000005,4 anos,Alugado,111000.0,Não Verificado,Não Pago,Consolidação de Dívida,20.0%,0,529.4629351990671,2,1
6021.0,Curto,14.7%,214.95999999999998,1 ano,Empréstimo,85000.0,Fonte Verificada,Pago,Consolidação de Dívida,15.0%,0,483.7304680992837,0,4
2869.0,Curto,15.3%,105.22999999999999,mais de 10 anos,Alugado,22000.0,Fonte Verificada,Pago,Pequena Empresa,0.5%,0,481.53256704980845,0,12
11146.0,Longo,17.3%,278.91,2 anos,Alugado,49000.0,Fonte Verificada,Pago,Pequena Empresa,12.0%,0,449.33166749958355,0,7
1952.0,Longo,16.3%,54.55,4 anos,Empréstimo,75000.0,Não Verificado,Não Pago,Consolidação de Dívida,17.1%,1,426.064134599367,1,8
5033.0,Curto,10.2%,171.25,8 anos,Empréstimo,64000.0,Não Verificado,Pago,Consolidação de Dívida,8.7%,0,292.3311677494586,5,5
12790.0,Curto,10.6%,420.66999999999996,4 anos,Alugado,39000.0,Não Verificado,Pago,Consolidação de Dívida,18.9%,0,378.6653339996668,0,6
13857.0,Curto,11.0%,465.11999999999995,2 anos,Alugado,64400.0,Fonte Verificada,Pago,Pequena Empresa,20.4%,0,350.3578210894553,1,6
3035.0,Longo,13.5%,74.09,mais de 10 anos,Empréstimo,73000.0,Não Verificado,Pago,Carro,15.2%,0,417.93086789938366,0,3
4467.0,Curto,7.5%,143.38,3 anos,Alugado,14600.0,Verificado,Pago,Compra Importante,10.2%,0,324.03948025987006,3,2
6386.0,Curto,12.5%,213.03,menos de 1 ano,Alugado,24000.0,Não Verificado,Pago,Carro,21.8%,0,404.6658337497918,1,10
14047.0,Curto,13.8%,483.76,7 anos,Alugado,48000.0,Fonte Verificada,Pago,Consolidação de Dívida,3.7%,1,527.2650341495919,5,11
10040.0,Longo,13.0%,229.1,5 anos,Alugado,50004.0,Fonte Verificada,Pago,Consolidação de Dívida,20.8%,0,378.39856738297516,2,6
4919.0,Curto,19.5%,190.8,menos de 1 ano,Próprio,29288.24,Não Verificado,Não Pago,Pequena Empresa,2.5%,2,444.0182068965517,1,1
5134.0,Curto,15.2%,175.75,2 anos,Alugado,68000.0,Fonte Verificada,Não Pago,Pequena Empresa,22.9%,2,443.5977011494253,5,12
1971.0,Curto,5.4%,69.13,mais de 10 anos,Empréstimo,100000.0,Fonte Verificada,Pago,Energia Renovável,15.5%,0,336.72996834915875,1,1
11963.0,Longo,16.9%,303.57,5 anos,Alugado,71000.0,Verificado,Pago,Consolidação de Dívida,13.1%,0,291.7976011994003,0,6
10007.0,Curto,10.0%,331.94,1 ano,Empréstimo,54000.0,Não Verificado,Pago,Melhoria da Casa,3.3%,0,538.6648342495419,2,5
17852.0,Curto,11.5%,601.98,6 anos,Empréstimo,92000.0,Fonte Verificada,Pago,Melhoria da Casa,19.0%,0,524.1969015492255,1,6
28007.0,Curto,7.9%,877.66,mais de 10 anos,Empréstimo,320000.0,Verificado,Pago,Melhoria da Casa,14.5%,0,565.3893053473264,1,9
13143.0,Curto,13.6%,441.65000000000003,1 ano,Próprio,36689.0,Não Verificado,Não Pago,Consolidação de Dívida,24.0%,0,501.51134432783607,4,9
2273.0,Curto,10.2%,79.07000000000001,1 ano,Alugado,18360.0,Verificado,Pago,Consolidação de Dívida,2.6%,0,269.29002165583876,2,1
25023.0,Longo,21.7%,691.4599999999999,mais de 10 anos,Empréstimo,60000.0,Verificado,Pago,Consolidação de Dívida,16.9%,0,386.06463434949194,0,11
9863.0,Curto,5.4%,303.26000000000005,8 anos,Empréstimo,57000.0,Fonte Verificada,Pago,Consolidação de Dívida,9.5%,0,404.8647342995169,1,8
6128.0,Curto,9.9%,205.13000000000002,2 anos,Alugado,25000.0,Não Verificado,Não Pago,Consolidação de Dívida,20.6%,0,431.73246709978343,2,2
20035.0,Longo,20.3%,539.62,5 anos,Empréstimo,83000.0,Verificado,Não Pago,Casamento,8.4%,0,288.59720139930033,7,4
4857.0,Curto,10.0%,162.87,mais de 10 anos,Empréstimo,93600.0,Não Verificado,Pago,Consolidação de Dívida,4.2%,0,517.303514909212,1,9
6967.0,Longo,10.0%,150.73999999999998,mais de 10 anos,Empréstimo,68600.0,Não Verificado,Pago,Carro,4.6%,0,487.6376811594203,4,1
3002.0,Curto,9.9%,104.26,2 anos,Alugado,58000.0,Fonte Verificada,Pago,Educação,10.7%,0,445.93136764950856,3,4
16949.0,Longo,16.5%,419.74,menos de 1 ano,Empréstimo,45000.0,Fonte Verificada,Não Pago,Cartão de Crédito,14.0%,1,267.06513409961684,1,7
6009.0,Curto,12.0%,201.17999999999998,mais de 10 anos,Alugado,56800.0,Não Verificado,Não Pago,Consolidação de Dívida,6.0%,1,457.8514076295186,1,2
6091.0,Curto,12.5%,209.44,3 anos,Empréstimo,45000.0,Não Verificado,Não Pago,Consolidação de Dívida,18.9%,0,412.06513409961684,2,8
8099.0,Curto,9.6%,262.46999999999997,4 anos,Alugado,34876.8,Fonte Verificada,Pago,Consolidação de Dívida,12.6%,0,545.3905913709812,1,6
15518.0,Curto,6.5%,479.09,3 anos,Alugado,41000.0,Verificado,Pago,Médica,0.7%,0,416.7986006996502,0,1
930.0,Curto,11.0%,40.29,3 anos,Alugado,34388.0,Não Verificado,Pago,Médica,12.4%,0,506.35802098950523,0,5
7051.0,Curto,11.7%,248.02,menos de 1 ano,Alugado,34700.0,Fonte Verificada,Não Pago,Carro,2.0%,0,280.37881059470266,3,11
9029.0,Curto,11.1%,300.14,5 anos,Empréstimo,52000.0,Não Verificado,Pago,Consolidação de Dívida,17.5%,0,269.53156754955853,1,10
18454.0,Longo,14.8%,443.96,2 anos,Alugado,36000.0,Verificado,Não Pago,Consolidação de Dívida,24.8%,0,414.4654339496918,0,5
10861.0,Curto,7.5%,348.27,7 anos,Alugado,94527.68,Verificado,Pago,Consolidação de Dívida,12.1%,0,407.3653293353323,1,2
7908.0,Longo,17.6%,203.0,2 anos,Alugado,39400.0,Verificado,Não Pago,Casa,22.2%,0,344.6919873396635,1,3
11865.0,Curto,12.4%,402.35,menos de 1 ano,Empréstimo,33000.0,Fonte Verificada,Pago,Consolidação de Dívida,20.0%,0,253.2655338997168,2,2
1738.0,Curto,13.0%,66.66,5 anos,Alugado,142000.0,Verificado,Pago,Outro,4.5%,5,428.52856904880895,1,6
1969.0,Longo,13.8%,47.86,2 anos,Alugado,18992.0,Não Verificado,Pago,Compra Importante,22.0%,0,433.3321339330335,0,5
7070.0,Curto,14.7%,247.67,3 anos,Empréstimo,64000.0,Verificado,Pago,Consolidação de Dívida,9.9%,0,274.3311677494586,0,11
15090.0,Longo,11.0%,327.29,mais de 10 anos,Empréstimo,57000.0,Não Verificado,Pago,Outro,12.8%,0,253.8647342995169,1,11
9757.0,Longo,10.0%,216.22,6 anos,Empréstimo,45400.0,Verificado,Não Pago,Consolidação de Dívida,20.2%,0,387.09178743961354,1,7
8031.0,Curto,15.2%,279.33000000000004,5 anos,Alugado,54000.0,Fonte Verificada,Pago,Casamento,4.2%,1,546.6648342495419,3,8
24263.0,Curto,16.0%,860.37,menos de 1 ano,Alugado,119000.0,Verificado,Não Pago,Consolidação de Dívida,18.1%,0,325.9960019990005,0,7
4485.0,Curto,15.6%,166.75,3 anos,Alugado,55800.0,Fonte Verificada,Não Pago,Consolidação de Dívida,12.2%,0,466.7847742795269,1,6
11956.0,Curto,16.9%,429.24,mais de 10 anos,Alugado,71000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,19.1%,0,370.7976011994003,0,1
9372.0,Curto,7.5%,300.93,7 anos,Alugado,42000.0,Verificado,Pago,Outro,15.8%,0,501.86523404964186,3,10
11870.0,Longo,16.0%,298.71999999999997,6 anos,Empréstimo,50000.0,Verificado,Pago,Melhoria da Casa,18.6%,0,362.3983008495752,2,7
1892.0,Curto,7.0%,62.96,1 ano,Alugado,67000.0,Não Verificado,Pago,Consolidação de Dívida,3.2%,0,388.53106779943363,4,11
12353.0,Curto,14.3%,433.89000000000004,1 ano,Alugado,150000.0,Verificado,Pago,Compra Importante,2.3%,0,368.0616358487423,1,12
10635.0,Curto,6.2%,332.1,mais de 10 anos,Empréstimo,43000.0,Verificado,Pago,Consolidação de Dívida,21.4%,0,438.9318673996335,1,12
4926.0,Curto,10.0%,162.10999999999999,9 anos,Empréstimo,68000.0,Fonte Verificada,Não Pago,Melhoria da Casa,16.6%,0,523.5977011494253,0,5
10158.0,Longo,6.5%,200.45000000000002,3 anos,Alugado,56000.0,Verificado,Pago,Consolidação de Dívida,22.2%,0,426.79810094952524,2,7
3449.0,Curto,16.3%,129.55,1 ano,Alugado,30004.0,Não Verificado,Não Pago,Outro,15.4%,0,533.0659003831418,2,5
6381.0,Longo,11.0%,147.33,mais de 10 anos,Empréstimo,66000.0,Fonte Verificada,Não Pago,Melhoria da Casa,22.0%,0,489.46443444944197,3,7
1567.0,Longo,14.2%,41.42,7 anos,Empréstimo,50500.0,Fonte Verificada,Pago,Carro,13.8%,0,340.43161752457104,3,1
4864.0,Curto,10.4%,162.5,,Alugado,31200.0,Não Verificado,Não Pago,Consolidação de Dívida,10.1%,0,300.1455938697318,3,3
7598.0,Curto,13.9%,259.11999999999995,8 anos,Empréstimo,35000.0,Não Verificado,Pago,Consolidação de Dívida,14.1%,0,477.39880059970017,3,9
10077.0,Curto,9.9%,330.47,3 anos,Alugado,51000.0,Fonte Verificada,Pago,Cartão de Crédito,9.1%,0,444.46493419956687,0,6
14916.0,Longo,18.2%,391.39,mais de 10 anos,Alugado,79400.0,Fonte Verificada,Não Pago,Consolidação de Dívida,15.5%,0,463.3573213393303,1,7
6978.0,Curto,11.0%,234.51,2 anos,Alugado,31000.0,Não Verificado,Não Pago,Consolidação de Dívida,6.2%,0,397.13226719973346,1,4
3255.0,Longo,14.0%,74.98,3 anos,Próprio,44000.0,Não Verificado,Pago,Consolidação de Dívida,22.7%,0,483.9985007496252,2,12
7084.0,Curto,7.5%,223.52,3 anos,Empréstimo,57200.0,Fonte Verificada,Pago,Consolidação de Dívida,23.4%,0,354.8780609695152,1,3
11944.0,Curto,13.5%,411.14,6 anos,Alugado,24200.0,Verificado,Não Pago,Consolidação de Dívida,4.3%,0,467.6791604197901,10,9
10080.0,Curto,12.8%,340.39000000000004,2 anos,Alugado,56800.0,Não Verificado,Pago,Consolidação de Dívida,7.5%,0,437.8514076295186,4,6
10120.0,Curto,10.4%,326.6,mais de 10 anos,Alugado,113000.0,Verificado,Pago,Outro,21.8%,0,414.59620189905047,2,7
24137.0,Longo,13.6%,557.6700000000001,mais de 10 anos,Empréstimo,115000.0,Verificado,Pago,Consolidação de Dívida,2.3%,1,270.7294685990338,2,4
20027.0,Longo,15.0%,478.84,mais de 10 anos,Empréstimo,68000.0,Verificado,Não Pago,Consolidação de Dívida,15.5%,0,393.5977011494253,3,9
12090.0,Curto,12.4%,401.09000000000003,2 anos,Alugado,40000.0,Fonte Verificada,Pago,Consolidação de Dívida,12.9%,1,323.7319673496585,3,7
31917.0,Longo,19.7%,846.9200000000001,8 anos,Alugado,90500.0,Verificado,Pago,Consolidação de Dívida,16.4%,0,445.09695152423785,4,11
10104.0,Longo,19.7%,263.72,9 anos,Próprio,38000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,6.5%,0,310.59870064967515,6,10
17914.0,Curto,10.0%,586.52,menos de 1 ano,Empréstimo,198000.0,Fonte Verificada,Pago,Consolidação de Dívida,4.2%,0,312.2600366483425,0,5
14999.0,Longo,16.9%,378.41,5 anos,Empréstimo,52000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,13.0%,0,342.53156754955853,1,1
18356.0,Longo,11.5%,409.05,mais de 10 anos,Empréstimo,48551.0,Verificado,Não Pago,Consolidação de Dívida,25.8%,0,336.30174912543725,0,6
5509.0,Longo,18.4%,147.35,2 anos,Alugado,18996.0,Fonte Verificada,Não Pago,Outro,9.3%,1,530.3324004664335,2,1
1524.0,Curto,9.6%,53.35,,Alugado,28000.0,Fonte Verificada,Não Pago,Pequena Empresa,22.0%,0,460.9323671497585,4,6
17142.0,Curto,11.1%,563.72,3 anos,Alugado,63000.0,Fonte Verificada,Pago,Consolidação de Dívida,8.0%,0,461.2645343994669,5,8
3935.0,Curto,5.8%,127.98,3 anos,Alugado,42600.0,Fonte Verificada,Não Pago,Compra Importante,28.2%,0,366.9052140596369,1,2
1124.0,Curto,14.3%,46.73,3 anos,Alugado,25400.0,Não Verificado,Não Pago,Outro,21.4%,0,284.75912043978013,2,9
7064.0,Curto,15.2%,251.57999999999998,2 anos,Próprio,36000.0,Não Verificado,Não Pago,Outro,23.4%,0,494.4654339496918,1,7
28107.0,Curto,8.9%,892.7800000000001,mais de 10 anos,Alugado,110000.0,Verificado,Pago,Consolidação de Dívida,19.3%,0,409.3963018490755,0,4
35017.0,Longo,16.8%,873.24,3 anos,Empréstimo,99000.0,Verificado,Não Pago,Cartão de Crédito,16.8%,0,468.6633349991671,2,1
9884.0,Curto,16.4%,356.71000000000004,menos de 1 ano,Empréstimo,23000.0,Não Verificado,Não Pago,Casa,12.2%,0,516.5992003998001,0,10
14103.0,Longo,9.6%,299.85,,Alugado,58600.0,Verificado,Pago,Consolidação de Dívida,14.1%,0,294.9713476595036,2,12
3952.0,Longo,14.3%,94.54,4 anos,Alugado,24000.0,Fonte Verificada,Não Pago,Carro,2.6%,0,479.6658337497918,7,8
7175.0,Longo,6.5%,151.23,4 anos,Alugado,49000.0,Fonte Verificada,Pago,Carro,1.5%,0,412.33166749958355,0,3
17990.0,Longo,11.5%,400.29999999999995,3 anos,Próprio,44000.0,Verificado,Não Pago,Consolidação de Dívida,21.2%,0,274.9985007496252,1,3
2572.0,Longo,16.0%,67.73,4 anos,Alugado,56996.0,Fonte Verificada,Não Pago,Outro,15.8%,0,354.86446776611695,0,3
1946.0,Curto,7.0%,62.53,2 anos,Alugado,14200.0,Verificado,Pago,Consolidação de Dívida,23.9%,0,407.0128269198734,1,2
8035.0,Longo,16.5%,202.32,mais de 10 anos,Empréstimo,71000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,11.2%,0,485.7976011994003,3,7
1584.0,Curto,11.5%,58.21,menos de 1 ano,Alugado,20000.0,Não Verificado,Não Pago,Outro,7.1%,0,331.39930034982507,6,12
2151.0,Curto,8.5%,77.86999999999999,8 anos,Empréstimo,53000.0,Não Verificado,Não Pago,Melhoria da Casa,20.7%,0,273.59820089955025,2,7
14187.0,Longo,10.6%,313.44,4 anos,Empréstimo,36996.0,Verificado,Pago,Pequena Empresa,20.7%,0,388.53180076628354,0,8
3934.0,Curto,12.2%,138.23999999999998,2 anos,Alugado,39000.0,Não Verificado,Não Pago,Consolidação de Dívida,16.6%,0,436.6653339996668,3,6
3122.0,Curto,7.9%,102.86,2 anos,Empréstimo,46000.0,Fonte Verificada,Pago,Consolidação de Dívida,22.6%,0,393.1317674496085,0,3
2642.0,Curto,9.6%,87.97999999999999,2 anos,Próprio,21004.0,Fonte Verificada,Não Pago,Outro,10.0%,0,273.46620023321674,1,7
4990.0,Curto,11.4%,172.72,menos de 1 ano,Alugado,37000.0,Não Verificado,Pago,Consolidação de Dívida,24.7%,0,334.5320672996835,3,6
2914.0,Curto,8.0%,95.76,5 anos,Empréstimo,80000.0,Não Verificado,Pago,Consolidação de Dívida,14.6%,0,417.39730134932535,1,11
9313.0,Curto,6.0%,289.77,,Empréstimo,35800.0,Não Verificado,Pago,Melhoria da Casa,7.4%,0,268.4521072796935,2,1
6898.0,Curto,10.6%,228.03,3 anos,Empréstimo,61500.0,Não Verificado,Pago,Consolidação de Dívida,8.5%,0,496.16458437447943,7,4
4047.0,Curto,7.9%,127.52,9 anos,Empréstimo,38000.0,Não Verificado,Não Pago,Consolidação de Dívida,9.9%,0,420.59870064967515,1,4
