montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
2964.0,Longo,10.7%,66.05,mais de 10 anos,Empréstimo,27500.0,Não Verificado,Melhoria da Casa,24.3%,0,508.89905047476265,1,6
3468.0,Curto,6.9%,112.5,5 anos,Empréstimo,117000.0,Fonte Verificada,Férias,23.7%,0,286.8627352990172,2,4
5036.0,Curto,10.0%,168.62,3 anos,Alugado,28900.0,Fonte Verificada,Consolidação de Dívida,17.8%,0,330.99233716475095,3,4
19944.0,Curto,11.1%,664.6,mais de 10 anos,Alugado,46000.0,Verificado,Pequena Empresa,17.7%,0,309.1317674496085,2,7
35013.0,Longo,11.7%,780.7700000000001,mais de 10 anos,Empréstimo,111000.0,Verificado,Pequena Empresa,1.1%,0,413.46293519906715,3,9
34878.0,Longo,14.9%,837.03,menos de 1 ano,Empréstimo,74000.0,Fonte Verificada,Melhoria da Casa,12.1%,0,522.9975012493753,0,9
13172.0,Curto,10.1%,425.7,1 ano,Empréstimo,42000.0,Não Verificado,Consolidação de Dívida,17.0%,0,421.86523404964186,0,8
25033.0,Longo,14.7%,591.0999999999999,mais de 10 anos,Alugado,64000.0,Verificado,Consolidação de Dívida,14.5%,0,268.3311677494586,1,4
3035.0,Curto,11.8%,106.36999999999999,4 anos,Alugado,51000.0,Não Verificado,Outro,23.9%,0,433.46493419956687,0,12
15110.0,Curto,11.1%,500.17,7 anos,Empréstimo,106000.0,Fonte Verificada,Compra Importante,9.5%,0,503.1297684491088,2,6
6419.0,Curto,10.4%,212.54,menos de 1 ano,Alugado,64467.0,Não Verificado,Consolidação de Dívida,16.2%,0,515.3622855239047,2,3
1108.0,Curto,10.7%,35.42,menos de 1 ano,Alugado,34600.0,Não Verificado,Pequena Empresa,20.2%,0,363.37214725970347,2,6
2443.0,Curto,9.9%,81.11,mais de 10 anos,Empréstimo,73000.0,Fonte Verificada,Casamento,17.4%,0,529.9308678993837,1,9
6471.0,Curto,9.3%,212.82,mais de 10 anos,Próprio,39000.0,Não Verificado,Consolidação de Dívida,24.0%,0,259.6653339996668,1,3
7859.0,Longo,17.6%,211.09,,Próprio,57000.0,Fonte Verificada,Melhoria da Casa,23.2%,4,336.8647342995169,0,12
20099.0,Longo,22.4%,557.22,8 anos,Alugado,71000.0,Verificado,Consolidação de Dívida,14.1%,0,394.7976011994003,2,8
7922.0,Curto,11.5%,270.15,8 anos,Alugado,39000.0,Não Verificado,Consolidação de Dívida,24.7%,0,321.6653339996668,3,4
34856.0,Longo,22.1%,975.91,mais de 10 anos,Empréstimo,75000.0,Verificado,Consolidação de Dívida,11.0%,0,354.064134599367,1,1
12970.0,Curto,10.4%,430.34000000000003,2 anos,Empréstimo,66000.0,Verificado,Cartão de Crédito,11.6%,0,378.46443444944197,2,1
11967.0,Longo,15.9%,297.41,mais de 10 anos,Alugado,87000.0,Fonte Verificada,Consolidação de Dívida,13.3%,0,273.86373479926704,0,12
14769.0,Longo,19.4%,384.18,1 ano,Alugado,38500.0,Verificado,Consolidação de Dívida,22.7%,0,550.632017324671,6,1
10924.0,Curto,11.0%,362.2,menos de 1 ano,Empréstimo,48110.0,Fonte Verificada,Cartão de Crédito,10.7%,0,423.272363818091,1,5
5176.0,Curto,11.7%,178.77,4 anos,Alugado,56000.0,Fonte Verificada,Consolidação de Dívida,5.6%,0,299.79810094952524,0,7
2024.0,Longo,16.8%,58.59,mais de 10 anos,Alugado,77000.0,Fonte Verificada,Consolidação de Dívida,24.4%,2,324.1974012993503,1,8
13850.0,Longo,19.4%,366.91,mais de 10 anos,Empréstimo,166000.0,Verificado,Melhoria da Casa,4.4%,0,509.127769448609,1,1
17977.0,Curto,13.8%,620.22,7 anos,Alugado,52500.0,Não Verificado,Consolidação de Dívida,13.6%,0,459.56488422455436,1,6
19932.0,Longo,6.9%,397.47,2 anos,Alugado,60000.0,Fonte Verificada,Consolidação de Dívida,9.7%,0,494.06463434949194,1,5
3071.0,Longo,16.8%,81.28999999999999,mais de 10 anos,Empréstimo,95000.0,Verificado,Consolidação de Dívida,16.6%,0,457.3968015992004,1,7
14393.0,Longo,16.4%,357.45,8 anos,Empréstimo,87000.0,Verificado,Cartão de Crédito,12.5%,0,425.86373479926704,6,12
1324.0,Curto,14.1%,50.73,2 anos,Alugado,10000.0,Não Verificado,Consolidação de Dívida,8.3%,1,375.7329668499084,1,1
9591.0,Curto,6.9%,299.15,mais de 10 anos,Empréstimo,42000.0,Verificado,Consolidação de Dívida,16.5%,0,434.86523404964186,3,12
8455.0,Longo,20.5%,230.98,7 anos,Alugado,22000.0,Fonte Verificada,Consolidação de Dívida,12.7%,0,280.53256704980845,0,6
2530.0,Curto,7.7%,83.93,mais de 10 anos,Alugado,38500.0,Não Verificado,Outro,11.8%,0,275.632017324671,2,3
20859.0,Curto,16.3%,747.79,2 anos,Alugado,66500.0,Fonte Verificada,Consolidação de Dívida,19.8%,0,543.4977511244379,5,7
9901.0,Curto,18.2%,369.03999999999996,mais de 10 anos,Empréstimo,181000.0,Verificado,Consolidação de Dívida,14.5%,0,491.1272696984841,6,8
4709.0,Longo,6.9%,93.63000000000001,4 anos,Alugado,57000.0,Não Verificado,Carro,7.1%,0,296.8647342995169,8,1
5070.0,Curto,5.4%,154.76000000000002,menos de 1 ano,Alugado,39996.0,Não Verificado,Consolidação de Dívida,14.7%,0,334.7317008162585,0,5
10059.0,Curto,6.6%,308.17,4 anos,Alugado,87000.0,Não Verificado,Consolidação de Dívida,21.1%,0,261.86373479926704,1,1
6008.0,Longo,13.5%,140.66000000000003,3 anos,Alugado,45600.0,Fonte Verificada,Consolidação de Dívida,27.9%,0,293.10511410961186,1,8
18722.0,Longo,13.4%,440.27,9 anos,Empréstimo,34000.0,Não Verificado,Consolidação de Dívida,24.2%,0,541.3321672497085,0,5
2397.0,Curto,8.9%,81.72,2 anos,Alugado,36000.0,Fonte Verificada,Consolidação de Dívida,11.0%,0,415.4654339496918,6,8
16376.0,Longo,13.2%,378.54,1 ano,Alugado,69500.0,Fonte Verificada,Compra Importante,4.1%,0,428.6976511744128,2,6
15144.0,Longo,12.0%,349.03000000000003,3 anos,Alugado,29000.0,Verificado,Consolidação de Dívida,26.1%,0,282.99900049975014,0,11
3009.0,Curto,7.9%,96.97999999999999,3 anos,Empréstimo,78000.0,Fonte Verificada,Cartão de Crédito,9.1%,1,340.264034649342,3,3
3871.0,Curto,5.4%,124.67,mais de 10 anos,Empréstimo,77000.0,Não Verificado,Melhoria da Casa,11.6%,0,291.1974012993503,0,1
7188.0,Curto,11.7%,244.91,2 anos,Alugado,34000.0,Não Verificado,Cartão de Crédito,12.7%,0,519.3321672497085,0,6
7962.0,Curto,10.0%,266.49,,Próprio,32000.0,Não Verificado,Consolidação de Dívida,8.6%,0,525.1989005497251,1,1
1465.0,Curto,11.6%,56.660000000000004,menos de 1 ano,Alugado,46400.0,Fonte Verificada,Consolidação de Dívida,11.8%,0,345.1584207896052,0,4
24864.0,Longo,22.1%,693.4200000000001,7 anos,Alugado,180000.0,Fonte Verificada,Pequena Empresa,7.0%,0,508.06063634849244,2,1
25079.0,Longo,17.4%,630.49,4 anos,Alugado,116000.0,Verificado,Outro,7.6%,0,391.7961019490255,4,8
24917.0,Longo,20.8%,674.67,3 anos,Alugado,76000.0,Verificado,Outro,8.4%,0,392.13076794935864,1,10
2971.0,Curto,13.3%,110.22,menos de 1 ano,Alugado,36244.0,Não Verificado,Cartão de Crédito,24.8%,0,255.4816924870898,1,7
7855.0,Curto,13.5%,277.74,5 anos,Alugado,50000.0,Verificado,Compra Importante,4.3%,3,469.3983008495752,1,7
8996.0,Longo,7.9%,182.06,mais de 10 anos,Próprio,63000.0,Verificado,Consolidação de Dívida,2.3%,0,313.2645343994669,2,4
8124.0,Longo,15.2%,198.56,2 anos,Empréstimo,35500.0,Verificado,Consolidação de Dívida,19.8%,0,493.432117274696,3,4
12947.0,Curto,6.6%,400.02,6 anos,Empréstimo,59000.0,Verificado,Consolidação de Dívida,11.8%,0,486.9980009995003,3,4
15036.0,Curto,17.3%,538.81,8 anos,Alugado,76000.0,Fonte Verificada,Consolidação de Dívida,16.0%,0,542.1307679493586,2,3
13877.0,Curto,14.6%,490.99,6 anos,Alugado,63000.0,Não Verificado,Consolidação de Dívida,19.3%,0,549.2645343994669,2,1
17190.0,Longo,18.6%,451.3,9 anos,Alugado,34004.0,Verificado,Consolidação de Dívida,19.4%,0,381.33243378310846,3,1
18385.0,Curto,14.6%,636.7,mais de 10 anos,Alugado,121000.0,Não Verificado,Pequena Empresa,13.1%,0,264.1292686989838,4,10
34869.0,Longo,20.2%,933.89,mais de 10 anos,Alugado,95000.0,Verificado,Outro,17.6%,0,553.3968015992004,1,8
29950.0,Curto,12.7%,1009.57,4 anos,Alugado,82000.0,Verificado,Consolidação de Dívida,18.3%,0,308.53056804930867,2,1
18624.0,Curto,17.8%,676.88,1 ano,Empréstimo,139000.0,Fonte Verificada,Consolidação de Dívida,4.6%,0,546.3286689988339,2,8
9405.0,Curto,15.6%,333.0,9 anos,Alugado,37200.0,Fonte Verificada,Casamento,22.7%,2,445.5453939696818,0,12
20010.0,Longo,12.0%,448.62,mais de 10 anos,Empréstimo,51000.0,Verificado,Consolidação de Dívida,13.0%,0,362.46493419956687,4,4
5476.0,Longo,16.3%,141.72,,Alugado,16000.0,Fonte Verificada,Consolidação de Dívida,17.2%,0,268.1327669498584,2,1
4390.0,Curto,13.0%,157.25,8 anos,Empréstimo,51000.0,Fonte Verificada,Médica,3.3%,1,537.4649341995669,0,6
11984.0,Curto,11.0%,393.2,mais de 10 anos,Empréstimo,59000.0,Verificado,Consolidação de Dívida,3.3%,0,530.9980009995003,1,6
25039.0,Curto,10.4%,819.4499999999999,7 anos,Empréstimo,267000.0,Fonte Verificada,Consolidação de Dívida,4.5%,1,541.8577377977678,0,4
9283.0,Curto,11.0%,302.85999999999996,mais de 10 anos,Próprio,26000.0,Não Verificado,Cartão de Crédito,17.9%,0,303.7991004497751,5,2
25112.0,Curto,11.9%,834.49,2 anos,Alugado,53000.0,Não Verificado,Pequena Empresa,9.7%,0,261.59820089955025,0,8
14203.0,Longo,20.6%,392.84999999999997,1 ano,Alugado,32000.0,Fonte Verificada,Outro,19.2%,0,543.1989005497251,4,7
6882.0,Curto,7.7%,227.98000000000002,mais de 10 anos,Empréstimo,61000.0,Não Verificado,Consolidação de Dívida,13.4%,0,536.1312676994836,0,4
26016.0,Longo,17.3%,658.39,2 anos,Alugado,61240.0,Verificado,Consolidação de Dívida,22.6%,0,333.1472597034816,10,9
8057.0,Curto,6.0%,253.17000000000002,mais de 10 anos,Empréstimo,86000.0,Não Verificado,Melhoria da Casa,9.6%,0,295.7971014492754,0,4
4879.0,Curto,6.8%,154.88,menos de 1 ano,Alugado,73000.0,Fonte Verificada,Mudança,1.8%,0,310.93086789938366,2,11
12021.0,Curto,11.0%,399.84,6 anos,Alugado,73000.0,Fonte Verificada,Outro,3.0%,0,355.93086789938366,1,7
17427.0,Curto,6.2%,538.48,mais de 10 anos,Empréstimo,41600.0,Verificado,Melhoria da Casa,20.2%,0,307.83858070964516,0,1
2630.0,Curto,7.1%,81.43,,Próprio,7412.0,Não Verificado,Outro,16.4%,0,468.56051974012996,0,3
12017.0,Longo,16.9%,306.14,6 anos,Empréstimo,103000.0,Fonte Verificada,Consolidação de Dívida,19.8%,0,521.9298683991337,2,1
21130.0,Longo,17.6%,538.1700000000001,mais de 10 anos,Alugado,148000.0,Fonte Verificada,Casamento,9.2%,0,359.928369148759,2,10
4890.0,Curto,7.9%,158.26000000000002,menos de 1 ano,Empréstimo,67000.0,Fonte Verificada,Pequena Empresa,7.8%,0,371.53106779943363,0,5
18055.0,Longo,18.8%,468.84,7 anos,Empréstimo,178000.0,Fonte Verificada,Melhoria da Casa,4.6%,0,544.927369648509,0,10
11576.0,Longo,14.0%,268.33000000000004,3 anos,Empréstimo,28000.0,Verificado,Consolidação de Dívida,22.0%,0,279.9323671497585,3,2
4911.0,Curto,11.7%,167.73000000000002,4 anos,Alugado,38000.0,Não Verificado,Outro,17.1%,0,528.5987006496752,3,6
35036.0,Longo,12.4%,791.95,mais de 10 anos,Empréstimo,108592.0,Verificado,Consolidação de Dívida,13.7%,0,395.30248209228716,1,10
7548.0,Curto,18.4%,276.0,3 anos,Empréstimo,161000.0,Fonte Verificada,Outro,14.0%,0,432.7946026986507,1,9
12447.0,Longo,20.5%,334.84000000000003,mais de 10 anos,Próprio,30000.0,Não Verificado,Consolidação de Dívida,14.9%,0,357.0656338497418,1,3
10085.0,Curto,9.9%,324.57,8 anos,Empréstimo,39000.0,Não Verificado,Compra Importante,15.2%,1,439.6653339996668,2,10
5818.0,Curto,6.2%,181.66,menos de 1 ano,Alugado,121000.0,Não Verificado,Consolidação de Dívida,6.9%,0,389.1292686989838,4,3
14593.0,Curto,7.5%,451.81,7 anos,Empréstimo,122000.0,Verificado,Consolidação de Dívida,11.7%,0,446.19590204897554,0,6
9099.0,Curto,11.5%,305.84,mais de 10 anos,Empréstimo,111000.0,Não Verificado,Consolidação de Dívida,15.4%,0,493.46293519906715,4,12
3739.0,Curto,6.2%,111.2,menos de 1 ano,Alugado,38000.0,Fonte Verificada,Compra Importante,13.9%,0,319.59870064967515,0,8
4970.0,Curto,15.2%,179.78,4 anos,Alugado,70280.0,Não Verificado,Consolidação de Dívida,7.3%,0,510.7496251874063,1,2
12606.0,Longo,16.8%,310.97,6 anos,Alugado,34000.0,Fonte Verificada,Consolidação de Dívida,19.9%,0,264.3321672497085,0,12
7360.0,Longo,17.8%,191.15,5 anos,Próprio,37000.0,Não Verificado,Consolidação de Dívida,20.4%,0,523.5320672996835,0,7
7150.0,Curto,14.4%,249.33,8 anos,Alugado,48000.0,Não Verificado,Consolidação de Dívida,15.2%,0,415.2650341495919,1,3
9993.0,Curto,5.8%,304.4,5 anos,Alugado,58000.0,Fonte Verificada,Consolidação de Dívida,9.9%,0,254.93136764950856,0,2
9184.0,Longo,16.0%,231.44000000000003,menos de 1 ano,Alugado,48000.0,Verificado,Pequena Empresa,19.1%,0,534.2650341495919,1,5
8944.0,Longo,17.5%,228.81,3 anos,Empréstimo,27000.0,Verificado,Consolidação de Dívida,21.6%,2,281.86573379976676,0,12
11982.0,Curto,10.4%,391.8,1 ano,Empréstimo,108004.0,Verificado,Melhoria da Casa,0.7%,0,498.2633016824921,0,12
25018.0,Longo,16.7%,623.92,8 anos,Empréstimo,92000.0,Verificado,Consolidação de Dívida,14.1%,0,549.1969015492255,10,7
15876.0,Curto,14.2%,550.03,3 anos,Alugado,142992.0,Não Verificado,Consolidação de Dívida,3.4%,0,442.59466933200065,1,12
6139.0,Curto,13.5%,203.85,mais de 10 anos,Alugado,73000.0,Verificado,Outro,6.4%,2,404.93086789938366,3,2
5530.0,Curto,8.9%,172.04,mais de 10 anos,Empréstimo,40000.0,Verificado,Outro,29.0%,0,532.7319673496585,1,1
8090.0,Longo,10.4%,175.49,8 anos,Empréstimo,62000.0,Fonte Verificada,Compra Importante,12.2%,0,288.19790104947526,0,10
3999.0,Longo,12.7%,93.22,menos de 1 ano,Próprio,30000.0,Não Verificado,Mudança,1.1%,0,410.0656338497418,0,12
4147.0,Curto,7.9%,130.13,menos de 1 ano,Empréstimo,148000.0,Não Verificado,Cartão de Crédito,17.0%,0,481.928369148759,2,3
9857.0,Curto,13.1%,336.8,2 anos,Alugado,24168.0,Fonte Verificada,Consolidação de Dívida,15.7%,0,477.67702815259037,0,8
8309.0,Curto,12.2%,280.71000000000004,mais de 10 anos,Empréstimo,38268.0,Verificado,Carro,14.1%,0,311.61655838747294,4,5
16420.0,Longo,18.1%,426.69,mais de 10 anos,Alugado,71000.0,Verificado,Consolidação de Dívida,21.1%,1,531.7976011994003,2,1
2889.0,Curto,9.3%,105.67999999999999,menos de 1 ano,Alugado,24856.0,Não Verificado,Outro,18.0%,0,384.72287189738466,0,7
6521.0,Curto,6.9%,204.69000000000003,5 anos,Empréstimo,43600.0,Fonte Verificada,Consolidação de Dívida,13.4%,0,412.97184740962854,0,2
7904.0,Curto,12.5%,275.86,7 anos,Próprio,36000.0,Não Verificado,Médica,21.9%,0,436.4654339496918,1,12
9577.0,Curto,8.5%,301.25,3 anos,Empréstimo,30000.0,Verificado,Consolidação de Dívida,16.7%,0,498.0656338497418,0,3
11974.0,Longo,10.6%,266.94000000000005,mais de 10 anos,Alugado,26000.0,Verificado,Cartão de Crédito,13.6%,0,412.7991004497751,1,5
17917.0,Longo,10.6%,389.43,1 ano,Alugado,46000.0,Fonte Verificada,Compra Importante,11.9%,0,428.1317674496085,1,12
16060.0,Curto,13.1%,540.48,2 anos,Alugado,121000.0,Não Verificado,Pequena Empresa,6.4%,0,475.1292686989838,0,6
19115.0,Curto,14.0%,663.3699999999999,4 anos,Empréstimo,59000.0,Verificado,Consolidação de Dívida,14.7%,0,258.9980009995003,0,1
29710.0,Curto,18.2%,1087.46,1 ano,Alugado,56700.0,Verificado,Consolidação de Dívida,8.4%,0,468.8447442945194,0,11
21962.0,Longo,21.7%,604.94,3 anos,Empréstimo,156000.0,Fonte Verificada,Melhoria da Casa,7.2%,0,500.4614359486923,0,10
2001.0,Curto,13.1%,72.69999999999999,1 ano,Alugado,24000.0,Não Verificado,Outro,18.0%,1,488.6658337497918,1,5
14992.0,Curto,6.9%,468.63,3 anos,Alugado,113496.0,Verificado,Consolidação de Dívida,15.2%,0,483.62925204064635,4,11
2972.0,Curto,6.0%,98.61,2 anos,Empréstimo,90000.0,Não Verificado,Compra Importante,9.1%,0,524.063634849242,3,1
5910.0,Curto,5.8%,183.99,3 anos,Alugado,37000.0,Não Verificado,Consolidação de Dívida,15.2%,0,286.5320672996835,0,5
4120.0,Curto,11.0%,131.11999999999998,mais de 10 anos,Empréstimo,129000.0,Fonte Verificada,Outro,24.7%,0,353.66233549891723,0,5
8119.0,Curto,10.2%,267.8,menos de 1 ano,Alugado,42000.0,Não Verificado,Consolidação de Dívida,20.0%,0,448.86523404964186,5,7
5867.0,Curto,13.0%,207.39999999999998,1 ano,Alugado,49000.0,Não Verificado,Médica,2.8%,0,264.33166749958355,3,3
2049.0,Curto,16.0%,77.80999999999999,menos de 1 ano,Alugado,26000.0,Não Verificado,Médica,2.5%,0,344.7991004497751,1,2
3674.0,Longo,15.2%,93.59,6 anos,Alugado,28000.0,Não Verificado,Carro,24.8%,0,334.9323671497585,2,9
24999.0,Curto,10.2%,811.79,mais de 10 anos,Empréstimo,85000.0,Não Verificado,Cartão de Crédito,12.2%,0,313.7304680992837,2,1
18956.0,Curto,13.5%,654.4599999999999,mais de 10 anos,Empréstimo,116000.0,Verificado,Consolidação de Dívida,6.6%,0,258.7961019490255,0,7
10022.0,Curto,8.0%,317.66,3 anos,Empréstimo,62000.0,Não Verificado,Carro,0.4%,0,549.1979010494753,2,6
16148.0,Longo,12.6%,366.62,4 anos,Empréstimo,54000.0,Não Verificado,Outro,19.7%,0,450.6648342495419,5,3
6975.0,Curto,8.0%,223.93,mais de 10 anos,Alugado,31996.0,Não Verificado,Médica,15.2%,0,521.1986340163252,0,2
15413.0,Curto,11.0%,503.83000000000004,mais de 10 anos,Empréstimo,119000.0,Verificado,Consolidação de Dívida,8.6%,0,283.9960019990005,2,6
25930.0,Longo,22.1%,718.68,mais de 10 anos,Alugado,58000.0,Verificado,Consolidação de Dívida,15.2%,0,373.93136764950856,1,10
5493.0,Curto,13.5%,193.07000000000002,menos de 1 ano,Alugado,30000.0,Fonte Verificada,Consolidação de Dívida,24.0%,0,423.0656338497418,1,8
10031.0,Curto,9.4%,326.3,menos de 1 ano,Alugado,63000.0,Não Verificado,Cartão de Crédito,11.7%,0,379.2645343994669,3,12
19857.0,Curto,13.5%,684.79,5 anos,Alugado,68000.0,Não Verificado,Casamento,23.8%,0,371.5977011494253,1,8
5035.0,Curto,14.2%,173.78,menos de 1 ano,Alugado,68000.0,Fonte Verificada,Mudança,1.0%,0,261.5977011494253,10,5
6888.0,Longo,16.4%,177.73,1 ano,Alugado,33000.0,Fonte Verificada,Carro,3.3%,0,404.2655338997168,1,8
9929.0,Curto,13.6%,346.2,9 anos,Empréstimo,48000.0,Verificado,Melhoria da Casa,6.0%,0,467.2650341495919,1,6
15042.0,Longo,9.2%,314.51,4 anos,Empréstimo,84000.0,Fonte Verificada,Melhoria da Casa,0.6%,0,401.663834749292,2,9
7866.0,Curto,6.0%,249.14000000000001,,Empréstimo,31600.0,Verificado,Melhoria da Casa,4.1%,0,493.1722472097285,0,6
4310.0,Curto,10.9%,147.37,1 ano,Alugado,38000.0,Não Verificado,Consolidação de Dívida,9.9%,0,491.59870064967515,1,9
12024.0,Curto,16.3%,425.93,9 anos,Alugado,38000.0,Verificado,Cartão de Crédito,14.0%,0,491.59870064967515,4,5
12528.0,Curto,11.5%,421.34999999999997,4 anos,Alugado,58000.0,Fonte Verificada,Cartão de Crédito,12.4%,0,414.93136764950856,0,3
7163.0,Longo,14.9%,178.89,1 ano,Próprio,60500.0,Não Verificado,Cartão de Crédito,23.6%,0,430.09795102448777,0,7
7056.0,Curto,13.8%,240.70999999999998,2 anos,Alugado,59000.0,Não Verificado,Outro,20.4%,2,292.9980009995003,0,10
18027.0,Longo,19.9%,480.74,1 ano,Empréstimo,50000.0,Verificado,Consolidação de Dívida,23.3%,0,482.3983008495752,0,9
13385.0,Longo,12.2%,298.59,6 anos,Empréstimo,69000.0,Fonte Verificada,Consolidação de Dívida,5.2%,0,546.664334499417,3,11
14097.0,Longo,10.4%,308.29999999999995,5 anos,Alugado,46068.08,Fonte Verificada,Casamento,20.2%,0,423.13630384807595,1,5
2894.0,Curto,15.7%,100.76,menos de 1 ano,Alugado,24000.0,Fonte Verificada,Consolidação de Dívida,14.2%,0,273.6658337497918,4,1
16971.0,Longo,17.6%,430.14,3 anos,Alugado,77600.0,Fonte Verificada,Cartão de Crédito,19.7%,0,321.2373813093453,1,1
13046.0,Curto,16.1%,457.71,1 ano,Outro,57500.0,Não Verificado,Consolidação de Dívida,23.9%,1,309.8980509745127,0,5
11025.0,Curto,7.1%,341.61,mais de 10 anos,Empréstimo,37500.0,Não Verificado,Melhoria da Casa,11.6%,0,317.5653839746793,3,5
17934.0,Longo,15.3%,440.35999999999996,mais de 10 anos,Próprio,90000.0,Verificado,Consolidação de Dívida,28.8%,0,295.063634849242,1,5
4559.0,Curto,16.9%,161.75,2 anos,Alugado,49000.0,Verificado,Outro,5.7%,1,393.33166749958355,2,12
7884.0,Longo,18.4%,213.49,menos de 1 ano,Empréstimo,50000.0,Fonte Verificada,Outro,7.6%,1,508.3983008495752,0,8
17986.0,Longo,22.1%,502.58,2 anos,Próprio,52989.0,Fonte Verificada,Consolidação de Dívida,16.2%,0,449.59746793270034,5,8
6502.0,Curto,7.7%,213.85000000000002,9 anos,Empréstimo,1362000.0,Não Verificado,Consolidação de Dívida,0.6%,0,634.8212560386473,0,4
9679.0,Curto,14.8%,344.45,mais de 10 anos,Empréstimo,76500.0,Verificado,Melhoria da Casa,3.1%,2,291.1640846243545,1,3
7762.0,Curto,10.4%,258.51,5 anos,Empréstimo,58000.0,Verificado,Consolidação de Dívida,23.6%,0,258.93136764950856,2,8
9073.0,Curto,13.8%,311.63,5 anos,Próprio,58000.0,Fonte Verificada,Consolidação de Dívida,9.9%,0,279.93136764950856,2,3
8910.0,Curto,7.5%,288.73,menos de 1 ano,Empréstimo,71000.0,Fonte Verificada,Consolidação de Dívida,10.2%,0,533.7976011994003,2,1
7032.0,Longo,13.2%,167.19,3 anos,Empréstimo,39000.0,Não Verificado,Melhoria da Casa,15.1%,0,278.6653339996668,1,7
4822.0,Longo,15.3%,115.18,mais de 10 anos,Alugado,67996.0,Fonte Verificada,Outro,23.6%,0,403.59743461602534,0,12
13049.0,Curto,14.3%,455.86,5 anos,Alugado,40000.0,Não Verificado,Outro,23.9%,0,532.7319673496585,2,10
12074.0,Curto,8.9%,387.73,mais de 10 anos,Empréstimo,99000.0,Verificado,Cartão de Crédito,9.2%,0,346.6633349991671,2,8
3081.0,Curto,12.2%,103.51,4 anos,Alugado,31000.0,Verificado,Consolidação de Dívida,9.9%,0,421.13226719973346,3,5
12534.0,Longo,16.0%,306.37,9 anos,Empréstimo,42000.0,Fonte Verificada,Consolidação de Dívida,19.8%,0,490.86523404964186,3,1
9591.0,Longo,16.4%,243.53,8 anos,Empréstimo,164000.0,Não Verificado,Melhoria da Casa,12.1%,0,498.9945027486257,0,7
9898.0,Curto,7.9%,316.53,5 anos,Alugado,60000.0,Verificado,Casa,18.9%,0,371.06463434949194,0,4
15000.0,Longo,18.2%,391.12,mais de 10 anos,Alugado,49000.0,Fonte Verificada,Casamento,14.2%,0,367.33166749958355,1,1
9280.0,Curto,7.5%,290.56,mais de 10 anos,Alugado,26000.0,Não Verificado,Cartão de Crédito,21.5%,0,441.7991004497751,2,3
3664.0,Curto,5.4%,111.22,9 anos,Empréstimo,58000.0,Não Verificado,Carro,15.0%,0,301.93136764950856,6,10
